Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,outlet
0,FDL43,75.367,535.969,0.027106459,10.1,OUT049,0,1,1,14,1,0.3888481269681163,9
0,FDF05,262.491,5259.82,0.027022882999999998,17.5,OUT017,1,1,1,6,1,0.38764921083305465,2
0,DRF15,152.034,306.268,0.058153409,12.857645184136183,OUT019,0,2,0,28,0,0.8342234655755221,4
0,FDL20,112.3886,1779.0176,0.128937661,17.1,OUT018,2,1,2,4,1,1.8496391570547797,3
0,FDV32,61.451,759.012,0.088846306,7.785,OUT049,0,1,1,14,1,1.274519835886204,9
2,FDJ34,125.9704,1877.556,0.09357779,11.8,OUT013,2,0,1,26,1,1.3423940163971888,1
2,FDG08,171.8764,3779.0808,0.165694678,13.15,OUT045,1,1,1,11,1,2.37692666492828,7
0,FDQ04,41.5796,41.2796,0.148392623,12.857645184136183,OUT019,0,2,0,28,1,2.128724873633838,4
0,FDW13,51.1324,259.66200000000003,0.098438394,8.5,OUT017,1,1,1,6,1,1.4121204517583599,2
1,NCI17,96.34100000000001,193.082,0.143303291,8.645,OUT013,2,0,1,26,2,2.0557172847149427,1
2,FDY03,110.9202,1687.8029999999999,0.076276208,17.6,OUT045,1,1,1,11,1,1.0941990103919679,7
0,FDS12,127.5362,4655.9394,0.175103435,9.1,OUT017,1,1,1,6,1,2.511897357210446,2
2,FDJ55,225.9404,4950.8888,0.023511371,12.8,OUT013,2,0,1,26,1,0.33727579746961744,1
0,DRK01,95.4436,1418.154,0.06105276,7.63,OUT035,1,2,1,9,0,0.8758152945109479,6
2,FDG28,246.4144,1225.072,0.049559042000000005,9.285,OUT017,1,1,1,6,1,0.7109353772853256,2
2,FDY38,231.03,5359.69,0.119418124,13.6,OUT045,1,1,1,11,1,1.7130793012634464,7
0,FDN01,176.237,1764.37,0.072545601,8.895,OUT045,1,1,1,11,1,1.0406826309783328,7
1,NCR54,195.21099999999998,2553.343,0.090486828,16.35,OUT013,2,0,1,26,2,1.2980534854473653,1
0,FDG29,43.3454,1006.6896,0.056245075,17.6,OUT013,2,0,1,26,1,0.8068479938649022,1
0,FDG24,85.225,1081.925,0.014618973,7.975,OUT013,2,0,1,26,1,0.209712388816535,1
0,FDG59,36.7164,308.9312,0.04347912599999999,15.85,OUT017,1,1,1,6,1,0.6237176426220307,2
0,FDM28,178.666,2516.724,0.045166237000000005,15.7,OUT013,2,0,1,26,1,0.6479196216535711,1
2,FDW04,128.83100000000002,1428.141,0.057827101,8.985,OUT046,0,2,1,16,1,0.829542505417107,8
0,FDS26,260.1594,2093.2752,0.089394766,20.35,OUT013,2,0,1,26,1,1.2823876154333935,1
0,FDQ56,85.6908,1929.4884,0.10550944,6.59,OUT013,2,0,1,26,1,1.5135561646563593,1
0,FDK51,264.0884,5829.7448,0.005234153,19.85,OUT035,1,2,1,9,1,0.07508507807362619,6
0,FDL22,91.4488,2082.6224,0.036390174,16.85,OUT046,0,2,1,16,1,0.5220250642086391,8
0,FDH19,173.1738,7298.4996,0.03292824,12.857645184136183,OUT027,2,1,3,28,1,0.47236285817917445,5
0,FDY55,256.4988,7452.9652,0.081252534,16.75,OUT013,2,0,1,26,1,1.1655855033412217,1
2,FDY03,110.5202,450.0808,0.076552407,17.6,OUT017,1,1,1,6,1,1.0981611459044105,2
0,FDK21,250.4408,500.6816,0.016758568999999997,7.905,OUT010,2,1,0,15,1,0.2404053648732185,0
0,FDZ10,126.20200000000001,3668.558,0.044248175,12.857645184136183,OUT027,2,1,3,28,1,0.6347498199786048,5
2,FDZ32,103.1964,736.3748,0.038288087,7.785,OUT018,2,1,2,4,1,0.549251044378105,3
1,NCZ18,253.0698,6088.0752,0.186032678,7.825,OUT035,1,2,1,9,2,2.668679756185148,6
1,NCF07,101.0016,2125.2336,0.031867464,12.857645184136183,OUT027,2,1,3,28,2,0.4571457927287321,5
0,DRE49,153.0024,2277.036,0.021370201000000002,20.75,OUT017,1,1,1,6,0,0.30656024203612015,2
0,FDJ08,190.3846,573.2538,0.193772568,12.857645184136183,OUT019,0,2,0,28,1,2.7797101836356406,4
2,FDT39,151.1366,2267.049,0.009866049,6.26,OUT035,1,2,1,9,1,0.14153064678147956,6
0,FDE08,147.3734,296.9468,0.082551042,18.2,OUT010,2,1,0,15,1,1.184212886713322,0
1,NCD06,46.306000000000004,559.2719999999999,0.099729888,13.0,OUT018,2,1,2,4,2,1.4306472177550016,3
2,FDB57,222.1772,5559.43,0.018801549,20.25,OUT035,1,2,1,9,1,0.2697123631216184,6
1,NCT54,95.5094,1237.7222,0.11972145099999999,8.695,OUT049,0,1,1,14,2,1.7174305939132484,9
0,DRF49,113.5518,569.259,0.071222087,7.27,OUT045,1,1,1,11,0,1.0216965310264328,7
2,FDM25,174.0712,3866.9664,0.060371962,12.857645184136183,OUT027,2,1,3,28,1,0.8660490971945208,5
0,FDF20,198.4768,1379.5376,0.033287541000000004,12.85,OUT045,1,1,1,11,1,0.4775171101922379,7
0,FDH27,142.7128,1869.5664,0.05858462,7.075,OUT018,2,1,2,4,1,0.840409282383171,3
2,FDV60,196.21099999999998,5499.508000000001,0.11679292,12.857645184136183,OUT027,2,1,3,28,1,1.6754201714483272,5
0,FDY59,94.3462,925.462,0.031452265,8.195,OUT049,0,1,1,14,1,0.451189671589153,9
0,FDK36,47.9034,583.2408,0.00721395,7.09,OUT035,1,2,1,9,1,0.10348570226533989,6
1,NCM31,141.4154,1418.154,0.081196619,6.095,OUT046,0,2,1,16,2,1.1647833903459601,8
2,FDE33,80.2644,942.7728,0.049916364000000005,19.35,OUT017,1,1,1,6,1,0.716061240107338,2
0,FDU36,99.3384,2364.9216,0.04627095,6.15,OUT046,0,2,1,16,1,0.6637669730500528,8
2,FDV13,87.9856,3251.7672,0.02747716,12.857645184136183,OUT027,2,1,3,28,1,0.39416591449304567,5
2,FDV20,125.2678,254.3356,0.10470453699999999,12.857645184136183,OUT019,0,2,0,28,1,1.5020096537697465,4
1,NCQ54,167.0474,5895.659000000001,0.012540003000000001,17.7,OUT035,1,2,1,9,2,0.17988910608813052,6
0,FDO23,93.7436,1134.5232,0.147023834,17.85,OUT018,2,1,2,4,1,2.109089293831085,3
0,DRE60,224.972,7696.648,0.15965759599999998,9.395,OUT045,1,1,1,11,0,2.29032339343299,7
0,DRP47,250.5382,2775.7202,0.141398626,15.75,OUT017,1,1,1,6,0,2.028394445617747,2
0,FDB21,241.2854,5317.0788,0.148821808,7.475,OUT045,1,1,1,11,1,2.1348816270250803,7
0,FDR04,98.0068,874.8612,0.021757498666666666,7.075,OUT018,2,1,2,4,1,0.31211611240127757,3
0,FDX23,92.6436,1039.9796,0.029691762000000003,6.445,OUT046,0,2,1,16,1,0.4259348681464847,8
0,FDX19,235.0958,3038.0454,0.09671552300000001,19.1,OUT035,1,2,1,9,1,1.3874054876474933,6
2,FDD40,193.6162,3848.324,0.014790558999999998,20.25,OUT035,1,2,1,9,1,0.2121738277936419,6
2,FDA01,59.1904,527.3136,0.054378253,15.0,OUT046,0,2,1,16,1,0.7800680209409998,8
2,FDS33,89.1514,2390.8878,0.123428594,6.67,OUT046,0,2,1,16,1,1.7706103770768467,8
2,FDM50,60.222,1677.816,0.029943462999999997,12.857645184136183,OUT027,2,1,3,28,1,0.4295455744510595,5
2,FDB29,112.7176,801.6232,0.052368060999999994,16.7,OUT013,2,0,1,26,1,0.7512313737770787,1
0,FDF46,115.5834,1267.0174,0.09386114400000001,7.07,OUT045,1,1,1,11,1,1.346458791961158,7
0,FDA33,148.0076,886.8456,0.033968647000000005,6.48,OUT045,1,1,1,11,1,0.48728772583652946,7
2,FDC08,228.27200000000002,452.744,0.173154079,19.0,OUT010,2,1,0,15,1,2.483933415871075,0
0,FDB53,147.5392,3877.6192,0.139735226,13.35,OUT045,1,1,1,11,1,2.0045326061056676,7
0,FDY31,146.6418,4414.254,0.043351895999999994,12.857645184136183,OUT027,2,1,3,28,1,0.6218925002382854,5
0,DRQ35,122.4388,5448.9072,0.042086652,12.857645184136183,OUT027,2,1,3,28,0,0.6037422962755455,5
2,FDX36,223.9404,4950.8888,0.12848269,9.695,OUT049,0,1,1,14,1,1.8431124978118734,9
0,DRD13,62.6168,958.752,0.049357077,15.0,OUT017,1,1,1,6,0,0.7080381448595368,2
2,FDC52,149.9708,1956.1204,0.008326735,11.15,OUT017,1,1,1,6,1,0.11944884828039908,2
0,FDB45,103.2306,2404.2038,0.021362955,20.85,OUT049,0,1,1,14,1,0.30645629656954293,9
1,NCK19,194.3478,387.4956,0.151420934,9.8,OUT010,2,1,0,15,2,2.172166662184196,0
0,FDV51,165.0842,994.7052,0.032511818,16.35,OUT013,2,0,1,26,1,0.4663891928351206,1
2,FDZ35,101.29899999999999,1754.3829999999998,0.022323658,9.6,OUT045,1,1,1,11,1,0.3202377927849892,7
1,NCW17,129.9994,3340.9844,0.019292355,12.857645184136183,OUT027,2,1,3,28,2,0.2767530833353768,5
0,FDV59,216.7166,3918.8988,0.048124442999999996,13.35,OUT045,1,1,1,11,1,0.6903557385320552,7
0,DRH39,76.367,306.268,0.09261307,20.7,OUT013,2,0,1,26,0,1.3285548954316404,1
0,FDN60,158.4604,4278.4308,0.094697274,12.857645184136183,OUT027,2,1,3,28,1,1.3584532610432998,5
0,FDU55,260.6278,4425.5726,0.035984103999999996,16.2,OUT045,1,1,1,11,1,0.5161999005855358,7
2,FDN58,230.9984,9267.936,0.056596985,12.857645184136183,OUT027,2,1,3,28,1,0.8118962203544394,5
0,FDC41,76.867,229.701,0.2047,12.857645184136183,OUT019,0,2,0,28,1,2.936466603416308,4
2,FDO01,129.3994,2055.9904,0.020618324,12.857645184136183,OUT027,2,1,3,28,1,0.2957744008032093,5
1,NCO43,101.3016,3339.6528,0.04709821,5.5,OUT046,0,2,1,16,2,0.675634200027787,8
2,FDQ07,221.7456,6410.3224,0.087584126,15.1,OUT045,1,1,1,11,1,1.256413585678583,7
2,FDF28,122.9046,1992.0736,0.038078899,15.7,OUT017,1,1,1,6,1,0.5462501964258067,2
2,FDM01,104.4332,2870.9296,0.095102092,7.895,OUT017,1,1,1,6,1,1.3642604644505385,2
2,FDY49,164.5184,2807.0128,0.011953901999999999,12.857645184136183,OUT027,2,1,3,28,1,0.17148135810215637,5
2,FDR24,88.18299999999999,539.298,0.062799379,17.35,OUT013,2,0,1,26,1,0.9008709289144281,1
1,NCY18,174.3054,4377.635,0.031125708999999998,7.285,OUT013,2,0,1,26,2,0.4465051538160938,1
1,NCY30,180.9976,2716.4640000000004,0.026005891,20.25,OUT045,1,1,1,11,2,0.3730602365099401,7
0,FDJ22,190.9504,383.5008,0.09246392,12.857645184136183,OUT019,0,2,0,28,1,1.3264153058180619,4
0,DRI37,59.5904,703.0848,0.107765165,15.85,OUT049,0,1,1,14,0,1.5459150368058037,9
0,FDL27,66.3826,1937.4779999999998,0.010647476999999999,6.17,OUT049,0,1,1,14,1,0.15274040362063146,9
1,NCO30,182.2608,3307.6944,0.015749341,19.5,OUT049,0,1,1,14,2,0.2259277668408168,9
1,NCB07,197.611,3142.5759999999996,0.077628053,19.2,OUT049,0,1,1,14,2,1.1135915247812953,9
0,FDX25,181.2292,2554.0088,0.07659550849999999,16.7,OUT018,2,1,2,4,1,1.0987794464188565,3
2,FDP59,104.0648,1869.5664,0.056695731,20.85,OUT018,2,1,2,4,1,0.8133127534820453,3
2,FDR59,260.4594,5494.8474,0.063993068,14.5,OUT045,1,1,1,11,1,0.9179946606358028,7
2,FDT27,233.1616,6093.4016,0.06952926200000001,11.395,OUT013,2,0,1,26,1,0.9974125834058749,1
0,DRI01,174.0422,2586.633,0.034452949,7.97,OUT046,0,2,1,16,0,0.49423514473720215,8
2,FDU09,55.2956,1255.6988,0.06670068,7.71,OUT049,0,1,1,14,1,0.9568359513686275,9
2,FDH26,141.7496,4093.3384,0.034699737,19.25,OUT046,0,2,1,16,1,0.49777537297425106,8
0,FDH27,142.2128,3163.8816,0.058346939,7.075,OUT046,0,2,1,16,1,0.8369996960677505,8
2,FDN39,166.0816,5033.448,0.065203103,12.857645184136183,OUT027,2,1,3,28,1,0.9353528793288407,5
2,FDH40,79.9276,1137.1864,0.07892957099999999,11.6,OUT046,0,2,1,16,1,1.132262087266616,8
0,FDJ56,98.77,2696.49,0.18251488100000002,12.857645184136183,OUT027,2,1,3,28,1,2.6182161831118793,5
0,DRN47,178.56599999999997,898.83,0.016895293000000002,12.1,OUT018,2,1,2,4,0,0.24236670077886338,3
1,NCO17,118.244,2756.4120000000003,0.073379745,10.0,OUT046,0,2,1,16,2,1.0526486104528814,8
0,FDX60,81.896,878.8560000000001,0.08075758,14.35,OUT045,1,1,1,11,1,1.1584852791534965,7
0,FDT22,58.222,659.1419999999999,0.11227149800000001,10.395,OUT049,0,1,1,14,1,1.6105593766122173,9
0,FDX26,182.6292,182.4292,0.153741385,12.857645184136183,OUT019,0,2,0,28,1,2.20545404306531,4
0,FDG45,211.4902,3610.6334,0.127929521,8.1,OUT013,2,0,1,26,1,1.8351771666221066,1
2,FDD44,256.4646,5153.292,0.07838564,8.05,OUT035,1,2,1,9,1,1.1244592772223425,6
2,FDS15,108.7596,2588.6304,0.078502143,9.195,OUT017,1,1,1,6,1,1.12613053842751,2
2,FDL51,212.5876,1286.3256,0.047684831,20.7,OUT018,2,1,2,4,1,0.6840494075283374,3
2,FDL32,110.1544,1230.3984,0.12315965599999999,15.7,OUT017,1,1,1,6,1,1.7667524022092862,2
2,FDZ07,60.2194,1733.7432,0.08856658660000001,12.857645184136183,OUT027,2,1,3,28,1,1.2705071994600798,5
1,NCW53,193.8162,384.8324,0.053392944000000005,12.857645184136183,OUT019,0,2,0,28,2,0.7659335462338894,4
1,NCA54,180.0318,3969.4996,0.036715907,16.5,OUT045,1,1,1,11,2,0.5266977758653593,7
0,FDX09,176.437,7763.228,0.065236932,9.0,OUT035,1,2,1,9,1,0.9358381637876925,6
2,FDO51,41.2112,809.6128,0.041947547,6.785,OUT013,2,0,1,26,1,0.6017468044002733,1
0,FDW49,178.6002,1253.7014,0.08288849599999999,19.5,OUT018,2,1,2,4,1,1.1890537386976365,3
0,FDB27,195.2768,5715.2272,0.055390120999999994,7.575,OUT046,0,2,1,16,1,0.7945834903550967,8
2,FDF45,57.7904,1464.76,0.012194556,18.2,OUT013,2,0,1,26,1,0.17493359275764514,1
0,FDV02,169.8106,3251.1014,0.060495243,16.75,OUT013,2,0,1,26,1,0.867817590303147,1
2,FDY28,214.3218,4274.436,0.11801561029999999,7.47,OUT035,1,2,1,9,1,1.6929599332083225,6
2,FDX31,231.7958,5375.0034,0.014753811,12.857645184136183,OUT027,2,1,3,28,1,0.21164666963662024,5
0,FDR43,38.019,1318.2839999999999,0.160707489,12.857645184136183,OUT027,2,1,3,28,1,2.305384339850482,5
2,FDP51,119.4124,2251.7356,0.085622362,13.85,OUT018,2,1,2,4,1,1.2282716488452445,3
2,FDL52,37.4506,1176.4686,0.046350909,6.635,OUT017,1,1,1,6,1,0.664914002523148,2
2,FDR44,130.4968,3523.4136,0.102920886,6.11,OUT046,0,2,1,16,1,1.4764227871666686,8
0,FDB34,86.2198,610.5386,0.026604781,15.25,OUT035,1,2,1,9,1,0.3816514455188311,6
0,FDC50,96.4094,1237.7222,0.14239877090000003,15.85,OUT035,1,2,1,9,1,2.042741744579287,6
0,FDT57,235.1248,474.0496,0.031860325,15.2,OUT010,2,1,0,15,1,0.45704338220073126,0
2,FDP22,52.6666,717.7324,0.086892962375,12.857645184136183,OUT027,2,1,3,28,1,1.2464986911875784,5
0,DRE49,150.5024,2580.6408,0.021250002,20.75,OUT046,0,2,1,16,0,0.30483596089657916,8
0,FDM40,143.2154,2552.6772,0.159936948,10.195,OUT046,0,2,1,16,1,2.294330759425162,8
0,FDY32,164.021,3914.9040000000005,0.12950314599999999,7.605,OUT045,1,1,1,11,1,1.8577511639782422,7
2,FDW07,88.5514,796.9626,0.142688846,18.0,OUT046,0,2,1,16,1,2.046902935803677,8
0,FDU02,228.9352,916.1408,0.179484411,12.857645184136183,OUT019,0,2,0,28,1,2.5747434232308093,4
1,NCF18,191.3504,3259.7568,0.08916305599999999,18.35,OUT045,1,1,1,11,2,1.2790636844286176,7
0,FDQ56,84.8908,1677.816,0.105761491,6.59,OUT049,0,1,1,14,1,1.517171891788053,9
2,FDN58,230.0984,3707.1744,0.056960814000000005,13.8,OUT049,0,1,1,14,1,0.8171154275251984,9
2,FDG35,173.5738,2954.1546,0.00704098,21.2,OUT046,0,2,1,16,1,0.10100440950328361,8
2,FDY34,166.4842,2652.5472,0.011026593999999999,10.5,OUT018,2,1,2,4,1,0.15817892051993473,3
1,NCE19,52.7956,1037.3164,0.093203257,8.97,OUT045,1,1,1,11,2,1.33702125798792,7
1,NCK31,50.9666,717.7324,0.026916793999999997,12.857645184136183,OUT027,2,1,3,28,2,0.38612734075249855,5
1,NCJ29,86.1224,426.11199999999997,0.035264298,10.6,OUT045,1,1,1,11,2,0.5058741249141206,7
0,FDT59,231.1668,6911.004,0.015908423999999997,13.65,OUT035,1,2,1,9,1,0.22820984752802378,6
1,NCX41,211.0244,3811.0392,0.017719277,19.0,OUT046,0,2,1,16,2,0.2541869328147665,8
2,FDU45,115.3518,2277.036,0.035334201,12.857645184136183,OUT027,2,1,3,28,1,0.5068768988514857,5
0,FDW24,48.9034,48.6034,0.065652494,12.857645184136183,OUT019,0,2,0,28,1,0.9417994922422548,4
0,FDF22,212.8218,5770.4886,0.056919038,6.865,OUT049,0,1,1,14,1,0.8165161416003115,9
2,FDM60,40.2138,690.4346,0.048143292000000004,10.8,OUT046,0,2,1,16,1,0.6906261315902273,8
0,FDR02,110.2886,1890.2062,0.022047313,16.7,OUT013,2,0,1,26,1,0.31627356287037717,1
0,DRP35,126.2336,3195.84,0.090427268,12.857645184136183,OUT027,2,1,3,28,0,1.2971990841239678,5
0,FDS48,150.1708,1504.7079999999999,0.027779254,15.15,OUT046,0,2,1,16,1,0.39849951948616946,8
1,NCZ42,238.3248,711.0744,0.011015122200000001,10.5,OUT010,2,1,0,15,2,0.15801435502124853,0
0,FDZ38,174.2422,4311.055,0.008033611,17.6,OUT018,2,1,2,4,1,0.11524391991371709,3
0,FDH19,175.4738,521.3214,0.033088472,19.35,OUT046,0,2,1,16,1,0.47466142152455115,8
1,NCB55,59.4562,829.5868,0.160663021,15.7,OUT046,0,2,1,16,2,2.3047464365924424,8
0,FDC15,155.5288,1571.2879999999998,0.178975721,18.1,OUT017,1,1,1,6,1,2.567446153096506,2
2,FDF11,239.6538,2403.538,0.017627888,10.195,OUT035,1,2,1,9,1,0.2528759374731954,6
0,FDW35,41.6454,83.8908,0.0194158,12.857645184136183,OUT019,0,2,0,28,1,0.2785239290601385,4
0,FDB44,211.0586,844.2344,0.016993225,6.655,OUT045,1,1,1,11,1,0.2437715568971133,7
1,NCC06,127.3336,2940.1728,0.027139012999999997,19.0,OUT017,1,1,1,6,2,0.38931512127103574,2
0,FDR04,98.0068,291.6204,0.03777249,7.075,OUT010,2,1,0,15,1,0.5418546918069197,0
0,FDB17,181.2976,3259.7568,0.036746479,13.15,OUT045,1,1,1,11,1,0.5271363379415667,7
2,FDW43,226.8036,3415.554,0.022460102000000003,20.1,OUT049,0,1,1,14,1,0.3221951120289391,9
2,FDA27,256.7672,5624.6784,0.03008312277777778,20.35,OUT018,2,1,2,4,1,0.4315490247357933,3
1,NCU41,190.1846,6687.960999999999,0.05213575,18.85,OUT049,0,1,1,14,2,0.7478988212948793,9
2,FDY56,227.1062,5642.655,0.062508438,16.35,OUT049,0,1,1,14,1,0.8966973161637464,9
0,FDV39,196.2426,4943.565,0.007309544,11.3,OUT018,2,1,2,4,1,0.104857019258437,3
0,FDN32,182.6266,3135.2522,0.015623753999999998,17.5,OUT018,2,1,2,4,1,0.22412619365408867,3
2,FDW07,87.4514,796.9626,0.14297822300000002,18.0,OUT045,1,1,1,11,1,2.0510541126297483,7
0,FDZ27,51.535,848.895,0.017191055,7.935,OUT045,1,1,1,11,1,0.2466094718367999,7
0,FDW23,37.3164,38.6164,0.143592939,12.857645184136183,OUT019,0,2,0,28,1,2.059872349095726,4
2,FDU01,184.5924,4997.4948,0.011995271000000002,20.25,OUT046,0,2,1,16,1,0.17207480552236515,8
2,FDF10,149.1418,588.5672,0.15717236,15.5,OUT049,0,1,1,14,1,2.2546721354182964,9
0,DRH03,91.81200000000001,372.848,0.061393095,12.857645184136183,OUT019,0,2,0,28,0,0.8806974750750598,4
2,FDW27,155.7314,155.1314,0.264124669,12.857645184136183,OUT019,0,2,0,28,1,3.7889265738001296,4
0,DRI13,218.0508,3038.7112,0.020310046000000002,15.35,OUT013,2,0,1,26,0,0.2913520849675085,1
1,NCR05,200.2084,1587.2672,0.054630834,10.1,OUT046,0,2,1,16,2,0.7836913510394732,8
2,FDB29,115.4176,687.1056,0.052517969000000005,16.7,OUT045,1,1,1,11,1,0.7533818370676745,7
2,FDL51,213.4876,1929.4884,0.047565208,20.7,OUT049,0,1,1,14,1,0.6823333892357117,9
0,FDB11,223.8404,3600.6464,0.060797393,16.0,OUT013,2,0,1,26,1,0.8721519986286098,1
0,FDI35,180.7634,2181.1608,0.041291168999999996,14.0,OUT046,0,2,1,16,1,0.5923309173645274,8
0,FDX08,181.4318,3428.2042,0.022604051,12.85,OUT046,0,2,1,16,1,0.32426009215153395,8
2,FDP59,105.6648,623.1888,0.056580227999999996,20.85,OUT045,1,1,1,11,1,0.8116558374972168,7
1,NCJ18,120.5124,2133.2232,0.16419682300000002,12.35,OUT049,0,1,1,14,2,2.355439604917239,9
0,FDJ41,261.6594,3401.5722,0.022976497000000002,6.85,OUT018,2,1,2,4,1,0.32960291208595505,3
0,FDU08,101.0042,1289.6546,0.027310252,10.3,OUT035,1,2,1,9,1,0.3917715824566851,6
2,FDS09,49.6008,50.6008,0.141975462,12.857645184136183,OUT019,0,2,0,28,1,2.0366692851372794,4
0,DRH15,45.9428,790.9704,0.1069699491111111,8.775,OUT013,2,0,1,26,0,1.5345074896625293,1
1,NCV17,129.2626,3147.9024,0.01619866,18.85,OUT017,1,1,1,6,2,0.23237334689836645,2
1,NCO54,56.7614,2486.763,0.014205168,12.857645184136183,OUT027,2,1,3,28,2,0.2037762649141086,5
0,FDE24,141.0812,1139.8496,0.09344495,14.85,OUT035,1,2,1,9,1,1.3404883973273412,6
2,FDH53,84.3592,1816.3024,0.019199733,20.5,OUT046,0,2,1,16,1,0.2754244003371275,8
2,FDZ13,51.935,199.74,0.15412025199999999,7.84,OUT018,2,1,2,4,1,2.2108889736595283,3
0,FDW28,196.7452,978.7260000000001,0.089004389,18.25,OUT045,1,1,1,11,1,1.2767875713530719,7
2,FDU46,85.854,2683.1740000000004,0.011117041000000001,10.3,OUT013,2,0,1,26,1,0.15947640266394647,1
1,NCE43,169.9448,2897.5616,0.103422709,12.5,OUT035,1,2,1,9,2,1.483621548672903,6
0,FDS26,260.5594,9158.079,0.089035961,12.857645184136183,OUT027,2,1,3,28,1,1.2772404786496183,5
2,FDB14,93.212,1957.4520000000002,0.102723919,20.25,OUT046,0,2,1,16,1,1.4735972521521346,8
2,DRB48,40.2822,1296.3126,0.024733134,12.857645184136183,OUT027,2,1,3,28,0,0.3548022569067924,5
1,NCC42,140.3838,2528.7084,0.044871033,15.0,OUT013,2,0,1,26,2,0.6436848552285837,1
0,FDQ20,38.7138,284.2966,0.029760052000000002,8.325,OUT013,2,0,1,26,1,0.42691450324344266,1
0,FDA13,38.6506,759.012,0.078999287,15.85,OUT017,1,1,1,6,1,1.1332621786477777,2
0,FDZ15,117.3782,1787.6729999999998,0.020870744,13.1,OUT046,0,2,1,16,1,0.29939542132120806,8
1,NCV42,111.3228,2431.5016,0.031599715,6.26,OUT017,1,1,1,6,2,0.45330487432815514,2
0,DRI51,173.1764,4466.1864,0.042413704,17.25,OUT018,2,1,2,4,0,0.608433929277893,3
0,FDO28,119.9098,2048.6666,0.072284689,5.765,OUT035,1,2,1,9,1,1.0369397908492142,6
1,NCS54,175.437,1940.807,0.009984847,13.6,OUT013,2,0,1,26,2,0.14323483026732542,1
0,FDH16,88.78299999999999,2067.3089999999997,0.052852620999999995,10.5,OUT017,1,1,1,6,1,0.758182493744599,2
0,FDG24,85.125,2663.2,0.014660821000000001,7.975,OUT045,1,1,1,11,1,0.21031270759728618,7
2,FDR52,192.1846,1146.5076,0.076354362,12.65,OUT018,2,1,2,4,1,1.0953201467423508,3
1,NCH06,247.84599999999998,3448.844,0.07670963900000001,12.3,OUT045,1,1,1,11,2,1.10041667358877,7
0,FDA36,184.8924,1665.8316,0.005677876,5.985,OUT045,1,1,1,11,1,0.08145038227815815,7
0,FDU56,184.7266,8114.7704,0.033379831125,12.857645184136183,OUT027,2,1,3,28,1,0.47884103237048714,5
2,FDT09,132.5284,1713.7692,0.012282366000000001,15.15,OUT049,0,1,1,14,1,0.17619324655562263,9
0,FDU25,56.4246,810.9444,0.026681262,12.35,OUT046,0,2,1,16,1,0.3827485823155868,8
0,FDK41,84.9224,1193.1136,0.127541722,14.3,OUT046,0,2,1,16,1,1.8296141045198193,8
1,NCT54,93.4094,856.8846,0.119513002,8.695,OUT035,1,2,1,9,2,1.7144403470787808,6
0,FDV51,163.8842,165.7842,0.054463442,16.35,OUT010,2,1,0,15,1,0.7812900759164685,0
2,FDM24,151.3366,1057.9562,0.07649992722222222,6.135,OUT045,1,1,1,11,1,1.0974083119288405,7
1,NCO30,185.0608,2205.1296,0.015756784,19.5,OUT045,1,1,1,11,2,0.2260345383158008,7
2,FDQ45,182.3608,2940.1728,0.010907967,9.5,OUT013,2,0,1,26,1,0.15647719006676686,1
0,DRK59,235.8616,3046.7008,0.07543556,8.895,OUT035,1,2,1,9,0,1.0821397296043338,6
0,FDW28,196.8452,3327.6684,0.0856783318888889,18.25,OUT046,0,2,1,16,1,1.2290745492337116,8
0,FDC02,258.3278,520.6556,0.11519471699999999,21.35,OUT010,2,1,0,15,1,1.6524935972666968,0
0,FDR21,174.83700000000002,2999.429,0.066922802,19.7,OUT035,1,2,1,9,1,0.9600223404007919,6
0,FDN48,90.0804,2113.2492,0.064636203,12.857645184136183,OUT027,2,1,3,28,1,0.9272205739185979,5
0,FDT44,117.8466,942.7728,0.10319540099999999,16.6,OUT045,1,1,1,11,1,1.48036076532806,7
0,FDX14,74.0354,75.2354,0.13121032,12.857645184136183,OUT019,0,2,0,28,1,1.8822409511654463,4
0,FDH57,133.6284,1581.9408,0.035747522000000004,10.895,OUT046,0,2,1,16,1,0.512806079667268,8
2,FDH28,37.4506,37.9506,0.192650072,12.857645184136183,OUT019,0,2,0,28,1,2.763607731185868,4
1,NCT41,151.3024,151.8024,0.09803177099999999,12.857645184136183,OUT019,0,2,0,28,2,1.406287355228409,4
2,FDO11,248.8092,3486.1288,0.030118337999999998,12.857645184136183,OUT027,2,1,3,28,1,0.43205419485786184,5
1,NCP42,195.2478,4262.4516,0.016201845,8.51,OUT017,1,1,1,6,2,0.23241903642514652,2
0,FDN09,243.9828,731.0484,0.05837308,14.15,OUT010,2,1,0,15,1,0.8373746944726352,0
0,FDP32,128.8678,1398.8458,0.087652908,6.65,OUT035,1,2,1,9,1,1.257400278623948,6
2,FDV57,177.96599999999998,2336.958,0.065999008,15.25,OUT049,0,1,1,14,1,0.9467703119228419,9
0,FDW28,196.5452,2348.9424,0.088750333,18.25,OUT013,2,0,1,26,1,1.2731430820545984,1
2,FDR56,196.8768,7094.7648,0.100277876,12.857645184136183,OUT027,2,1,3,28,1,1.4385082263581912,5
